date,Pollution,Food
2/5/2016,382364.0816,335540.3413
2/6/2016,390975.4172,339690.4325
2/7/2016,392484.3234,336472.9918
2/8/2016,390209.9533,333119.8367
2/9/2016,392754.2043,335867.7046
2/10/2016,394288.1005,335463.9401
2/11/2016,393804.1308,339693.1516
2/12/2016,393680.9019,340276.8363
2/13/2016,388315.1671,339666.1159
2/14/2016,392966.5286,340201.7713
2/15/2016,389975.3371,338268.2596
2/16/2016,390755.5968,337164.6225
2/17/2016,389236.0251,339358.7967
2/18/2016,390107.8631,338890.6261
2/19/2016,391560.9282,339803.6281
2/20/2016,390329.0124,337681.0993
2/21/2016,388721.2501,336099.6087
2/22/2016,385215.1232,335553.0344
2/23/2016,385586.6991,332497.2489
2/24/2016,382954.9904,333419.8857
2/25/2016,382601.9711,334585.3296
2/26/2016,382067.6978,335046.1068
2/27/2016,356356.3363,337489.3134
2/28/2016,384294.2205,335313.9935
2/29/2016,384757.7545,334877.5088
3/1/2016,383902.6311,333288.1352
3/2/2016,385327.0283,334441.6772
3/3/2016,389604.6649,334181.4564
3/4/2016,391576.9647,334360.4542
3/5/2016,387980.6886,335159.0837
3/6/2016,385133.5663,330519.4695
3/7/2016,384881.8885,330849.926
3/8/2016,390830.9338,332394.5081
3/9/2016,394875.2438,331851.7229
3/10/2016,395392.0977,333357.0329
3/11/2016,397932.074,334234.8738
3/12/2016,395179.1475,335530.0889
3/13/2016,393834.8644,335497.7356
3/14/2016,389496.234,331290.757
3/15/2016,389717.9708,331764.0346
3/16/2016,394934.0634,334483.4543
3/17/2016,397146.3855,332980.8397
3/18/2016,397371.4139,332907.0742
3/19/2016,395299.083,332529.8485
3/20/2016,395614.705,332415.9081
3/21/2016,397367.6922,332693.8877
3/22/2016,390201.3974,332286.356
3/23/2016,386345.8986,320011.8898
3/24/2016,390269.4295,330121.7259
3/25/2016,394244.8043,333305.6682
3/26/2016,392365.4894,331313.1351
3/27/2016,390035.8897,329605.629
3/28/2016,387136.2184,329412.2941
3/29/2016,386720.3873,329944.0497
3/30/2016,386524.7919,327212.0492
3/31/2016,386619.1291,326807.5563
4/1/2016,387830.1503,330664.715
4/2/2016,388759.5592,331007.2611
4/3/2016,385767.0939,329585.2739
4/4/2016,385889.5144,327847.3707
4/5/2016,387899.367,328454.2535
4/6/2016,387738.3758,329106.5966
4/7/2016,390906.8876,330427.6672
4/8/2016,390015.3065,331795.8324
4/9/2016,389721.8659,330096.5974
4/10/2016,387989.3868,331341.4356
4/11/2016,388807.4929,329075.5272
4/12/2016,387727.3572,329636.4582
4/13/2016,389962.8583,330600.7093
4/14/2016,392247.9523,330662.9304
4/15/2016,394416.4972,333815.3506
4/16/2016,393779.2003,331522.3363
4/17/2016,392028.1985,329462.8221
4/18/2016,391909.054,326350.217
4/19/2016,391594.2616,325310.3874
4/20/2016,389005.3408,328994.3777
4/21/2016,386114.4706,327782.6371
4/22/2016,385137.9112,329320.8085
4/23/2016,388661.5578,331862.2638
4/24/2016,386842.9953,331300.8318
4/25/2016,386053.5976,331004.5992
4/26/2016,389929.2358,329316.0252
4/27/2016,386697.6762,327994.4193
4/28/2016,382123.5568,326722.0622
4/29/2016,382536.9151,325177.6241
4/30/2016,380297.6918,324721.1256
5/1/2016,380191.2748,322408.5562
5/2/2016,380278.0656,322473.4784
5/3/2016,382866.1905,322553.9919
5/4/2016,383809.1107,322553.9659
5/5/2016,387633.025,326358.4391
5/6/2016,392543.5572,327391.1244
5/7/2016,392987.3797,327646.4997
5/8/2016,387791.3608,327189.9442
5/9/2016,388827.2816,327706.6413
5/10/2016,393111.9539,324349.7637
5/11/2016,394018.0993,323877.2376
5/12/2016,388264.0168,322921.1916
5/13/2016,388479.7472,326709.031
5/14/2016,385177.8559,326326.9089
5/15/2016,390064.6919,329020.9514
5/16/2016,389924.3252,325654.7013
5/17/2016,386285.8466,323097.0304
5/18/2016,384961.6252,323048.7786
5/19/2016,379830.9785,318831.6603
5/20/2016,392400.7618,325666.2095
5/21/2016,392038.6463,324994.992
5/22/2016,390256.3235,323652.2593
5/23/2016,386111.8369,322028.1199
5/24/2016,395898.4798,322790.4673
5/25/2016,396864.6897,319031.3249
5/26/2016,401677.3024,326362.6622
5/27/2016,400694.2609,329516.2046
5/28/2016,400151.7905,327973.7457
5/29/2016,395324.0514,323431.506
5/30/2016,395937.8464,323565.7979
5/31/2016,388310.3783,320917.8813
6/1/2016,380637.8191,320620.8129
6/2/2016,381930.7864,322224.2322
6/3/2016,393271.2322,327495.4134
6/4/2016,402678.6888,329055.9102
6/5/2016,401309.3439,329945.7813
6/6/2016,396741.9159,328921.0803
6/7/2016,396347.7656,325831.6508
6/8/2016,411802.5201,327658.2608
6/9/2016,406493.6813,325694.4533
6/10/2016,408914.4803,328032.4222
6/11/2016,392883.8648,324139.3951
6/12/2016,403454.5054,325549.6476
6/13/2016,401344.2811,328347.1874
6/14/2016,405638.4498,330931.639
6/15/2016,409545.3898,329780.5899
6/16/2016,411735.944,329786.8267
6/17/2016,411951.8934,326795.1089
6/18/2016,411953.3845,328186.4636
6/19/2016,407601.4743,328189.0311
6/20/2016,408375.6379,327638.4458
6/21/2016,413951.3289,317642.6699
6/22/2016,417864.2149,325155.5617
6/23/2016,415352.1454,323490.9543
6/24/2016,416738.2098,326564.1832
6/25/2016,413304.7154,329894.877
6/26/2016,413996.6868,330284.5427
6/27/2016,418040.4733,328342.5614
6/28/2016,418339.8262,327371.4644
6/29/2016,414354.9189,326433.2686
6/30/2016,419096.2947,328012.9821
7/1/2016,419427.3729,330521.3604
7/2/2016,421459.6447,331659.6689
7/3/2016,418238.7009,330849.2986
7/4/2016,419287.3813,328991.1881
7/5/2016,418513.4051,329256.3481
7/6/2016,421392.4029,330549.7481
7/7/2016,419749.6361,327853.7296
7/8/2016,416434.8274,327706.9416
7/9/2016,410968.099,325416.0661
7/10/2016,414536.0038,328813.1281
7/11/2016,417499.383,331888.0484
7/12/2016,415410.5003,327728.275
7/13/2016,417136.0091,330108.7962
7/14/2016,418969.2123,327856.1334
7/15/2016,419961.7701,330062.573
7/16/2016,420061.7503,331663.6523
7/17/2016,418248.4249,328584.1139
7/18/2016,411232.2599,323386.2012
7/19/2016,417596.2414,320939.2941
7/20/2016,420314.1734,321954.972
7/21/2016,421411.82,321247.5763
7/22/2016,425562.6385,321174.6211
7/23/2016,428681.7419,328711.5168
7/24/2016,423154.902,326333.673
7/25/2016,423937.3705,323109.7862
7/26/2016,424708.7934,324437.6858
7/27/2016,421729.5219,325436.7798
7/28/2016,422952.7538,318613.0992
7/29/2016,422371.3374,327561.3449
7/30/2016,423201.9428,326130.6813
7/31/2016,420551.1623,326141.753
8/1/2016,422199.472,324156.4765
8/2/2016,420995.7702,320148.3404
8/3/2016,419294.5306,320944.9914
8/4/2016,428771.4005,324405.2029
8/5/2016,425678.0944,328397.8402
8/6/2016,432690.4463,327756.5834
8/7/2016,430053.7127,328154.8714
8/8/2016,429730.4429,327453.4893
8/9/2016,430263.8838,325561.0017
8/10/2016,433047.4962,328000.4674
8/11/2016,438778.0835,330185.0042
8/12/2016,439974.2641,331494.3192
8/13/2016,437789.6203,330568.7866
8/14/2016,437365.5123,330330.9667
8/15/2016,435873.0187,328444.6942
8/16/2016,438059.6725,327620.2054
8/17/2016,437091.1692,326507.3103
8/18/2016,442037.9377,329283.1778
8/19/2016,439633.6122,328657.7714
8/20/2016,440054.23,331268.9505
8/21/2016,434462.3546,329875.0812
8/22/2016,434547.6378,326790.0952
8/23/2016,434514.7623,326989.5718
8/24/2016,435304.8456,329397.5386
8/25/2016,440270.183,330332.4232
8/26/2016,438531.299,332746.7701
8/27/2016,432745.4861,332757.4593
8/28/2016,439219.6697,331013.5921
8/29/2016,435915.1821,329502.2469
8/30/2016,433559.9625,326399.3714
8/31/2016,439595.6837,320220.3388
9/1/2016,437527.115,327949.8779
9/2/2016,439263.7445,329290.4599
9/3/2016,438181.7718,331197.2172
9/4/2016,436997.685,329699.8148
9/5/2016,432001.7021,328280.1023
9/6/2016,434651.5703,327495.4959
9/7/2016,435511.9629,329915.8818
9/8/2016,433737.3297,331173.9039
9/9/2016,437118.6058,328642.0212
9/10/2016,433737.7482,329586.7266
9/11/2016,428503.2773,327123.8458
9/12/2016,434579.8153,327300.2717
9/13/2016,435830.5162,323002.8782
9/14/2016,429095.6565,328035.128
9/15/2016,430467.1501,330228.0831
9/16/2016,414079.0402,329613.4645
9/17/2016,413676.239,329683.8449
9/18/2016,411442.8126,329410.7387
9/19/2016,415404.8153,326733.2227
9/20/2016,417187.6802,325720.4867
9/21/2016,417561.8368,325775.8789
9/22/2016,423046.3136,327195.5145
9/23/2016,424290.6128,328533.6629
9/24/2016,427468.0021,324289.3312
9/25/2016,421274.9305,322512.918
9/26/2016,423338.728,324846.2954
9/27/2016,428628.3247,324892.1005
9/28/2016,436127.7302,324300.008
9/29/2016,435742.5821,325083.3902
9/30/2016,436918.9004,322932.1995
10/1/2016,435878.1853,326745.9389
10/2/2016,427540.7738,324224.747
10/3/2016,432949.177,325785.0501
10/4/2016,433160.3015,326412.1866
10/5/2016,432652.1533,322810.1293
10/6/2016,438563.6063,325066.4106
10/7/2016,434983.2039,323992.3958
10/8/2016,434089.3981,326314.0936
10/9/2016,428776.1896,324933.6547
10/10/2016,423309.2913,321923.4479
10/11/2016,429015.0428,322873.7413
10/12/2016,429590.3534,321483.3411
10/13/2016,436459.5457,324657.9585
10/14/2016,437066.9202,328116.8033
10/15/2016,434503.0162,328945.7224
10/16/2016,427261.7905,328027.3964
10/17/2016,429809.213,328585.4354
10/18/2016,429843.1597,327290.4564
10/19/2016,438101.132,326602.2027
10/20/2016,435281.5451,326658.4016
10/21/2016,436762.1856,328377.2215
10/22/2016,432907.7648,326805.45
10/23/2016,431748.1491,328397.9435
10/24/2016,431173.3833,327759.9994
10/25/2016,431306.789,327875.7141
10/26/2016,430911.1733,326118.5945
10/27/2016,433893.4806,327427.4355
10/28/2016,434127.2906,328498.477
10/29/2016,430460.2501,321290.6966
10/30/2016,429523.1929,324130.7008
10/31/2016,429966.4488,328443.0979
11/1/2016,431451.5709,327100.7189
11/2/2016,431178.9948,324467.3458
11/3/2016,427253.0597,324087.3597
11/4/2016,423322.8423,326231.9775
11/5/2016,421211.1695,327514.2528
11/6/2016,412760.6973,326688.61
11/7/2016,428364.557,324034.7163
11/8/2016,431853.7212,323027.5573
11/9/2016,431430.0128,323836.1694
11/10/2016,433769.8676,325140.2408
11/11/2016,434121.6475,325730.1781
11/12/2016,433848.2635,327034.3504
11/13/2016,428874.8353,326385.2396
11/14/2016,432177.1775,324962.7112
11/15/2016,425882.5808,307282.9427
11/16/2016,429156.8135,326082.3028
11/17/2016,428238.3692,322345.6778
11/18/2016,430500.2295,319907.6845
11/19/2016,430174.6793,323380.096
11/20/2016,429109.1095,321205.5999
11/21/2016,426827.8637,322499.2214
11/22/2016,428067.9084,324883.0118
11/23/2016,427759.9999,324639.8032
11/24/2016,431693.7953,324997.5587
11/25/2016,426000.0296,320588.1491
11/26/2016,425893.3212,324037.8253
11/27/2016,422547.4484,327586.084
11/28/2016,422189.2196,327233.6117
11/29/2016,421316.8751,309337.99
11/30/2016,414760.2193,296470.0446
12/1/2016,422455.5756,313228.857
12/2/2016,425901.7151,324234.1523
12/3/2016,429979.9251,324507.7263
12/4/2016,429248.0123,324745.4916
12/5/2016,422370.9158,320879.1806
12/6/2016,406433.1879,293943.6217
12/7/2016,409686.7729,307360.4034
12/8/2016,407614.3951,304477.1103
12/9/2016,411287.1093,311160.3146
12/10/2016,412342.7276,312821.7469
12/11/2016,409409.8754,314134.1035
12/12/2016,409225.4408,316847.8405
12/13/2016,410305.4863,317114.8967
12/14/2016,410571.7855,315215.3744
12/15/2016,411839.9203,316973.6613
12/16/2016,407131.8576,313241.374
12/17/2016,394736.3815,290703.2123
12/18/2016,392637.9275,291742.277
12/19/2016,396421.5401,297672.2029
12/20/2016,409697.9615,311934.6355
12/21/2016,421712.2219,316831.1577
12/22/2016,418390.7427,315326.7826
12/23/2016,416617.8069,318535.4064
12/24/2016,419232.4039,322253.9269
12/25/2016,408504.7801,316122.9713
12/26/2016,398423.4333,296828.7124
12/27/2016,399498.382,306976.3483
12/28/2016,398981.8896,309571.4154
12/29/2016,407653.0236,308093.4309
12/30/2016,414104.8498,315124.1208
12/31/2016,405764.3095,311653.6406
1/1/2017,411988.0684,318064.3438
1/2/2017,404566.9685,312172.8547
1/3/2017,398153.001,299073.0992
1/4/2017,390455.5264,296982.4707
1/5/2017,395310.9429,294019.5783
1/6/2017,391626.9764,296468.8502
1/7/2017,376475.3244,301007.4501
1/8/2017,171411.7536,297260.4992
1/9/2017,400453.0044,310484.3514
1/10/2017,404072.303,313172.5824
1/11/2017,408442.053,310478.778
1/12/2017,410767.9547,311001.9274
1/13/2017,404604.0299,311924.4684
1/14/2017,406901.4018,308517.7934
1/15/2017,405395.6707,308665.9545
1/16/2017,405971.6398,309914.3751
1/17/2017,404428.8306,310287.2985
1/18/2017,408275.5376,312978.7601
1/19/2017,407184.6694,314205.2243
1/20/2017,409186.5287,314492.0777
1/21/2017,414359.2063,315542.5087
1/22/2017,387429.6739,314034.4979
1/23/2017,401542.2695,313593.476
1/24/2017,407385.1239,312737.8102
1/25/2017,403298.9711,310091.4732
1/26/2017,403719.689,311825.7512
1/27/2017,401772.9718,310969.4932
1/28/2017,402167.1103,309324.6954
1/29/2017,395043.017,309368.6122
1/30/2017,402789.4244,308983.8277
1/31/2017,399401.5431,308965.8657
2/1/2017,400767.9249,305090.3493
2/2/2017,394382.2088,304794.29
2/3/2017,395583.0745,305613.0815
2/4/2017,401463.497,310672.155
2/5/2017,396719.2991,308778.7812
2/6/2017,394063.6156,309966.1605
2/7/2017,391472.4179,308995.454
2/8/2017,403086.2518,304405.4976
2/9/2017,402785.7682,310168.2351
2/10/2017,405100.3119,314169.8078
2/11/2017,406181.844,310082.8829
2/12/2017,404496.4213,309310.3493
2/13/2017,405223.8812,307722.0825
2/14/2017,407448.9479,308338.7578
2/15/2017,407448.1117,309720.8958
2/16/2017,407438.9274,311458.5644
2/17/2017,408783.3327,292441.6265
2/18/2017,407138.0054,313112.7615
2/19/2017,408531.3894,310662.0236
2/20/2017,411218.3086,311486.5504
2/21/2017,407101.7223,310125.4305
2/22/2017,413891.8302,311064.1603
2/23/2017,411238.5935,312434.4492
2/24/2017,410044.9199,309912.8123
2/25/2017,406784.8188,311389.8332
2/26/2017,404674.795,310429.1937
2/27/2017,406447.6228,309942.6619
2/28/2017,408106.5813,311934.906
3/1/2017,412149.3705,308899.9336
3/2/2017,415465.6828,308473.3571
3/3/2017,414918.1358,309335.2521
3/4/2017,413288.4427,310442.3928
3/5/2017,412125.0828,312461.7263
3/6/2017,419517.1447,311420.0108
3/7/2017,403972.1168,310174.755
3/8/2017,411334.0276,309879.3064
3/9/2017,410236.6079,311836.6353
3/10/2017,409206.9782,311182.2854
3/11/2017,414184.6506,309410.2593
3/12/2017,409619.5434,309093.1747
3/13/2017,407735.5116,307657.6397
3/14/2017,408809.9847,302939.1602
3/15/2017,409629.1759,308642.1115
3/16/2017,410349.822,307710.7412
3/17/2017,407942.1623,310108.2966
3/18/2017,407422.2573,308345.257
3/19/2017,400269.0189,304991.1331
3/20/2017,397197.8174,304275.8644
3/21/2017,412226.4913,305870.6095
3/22/2017,406042.7998,307085.9971
3/23/2017,413464.6052,308945.7053
3/24/2017,402781.8645,305464.4991
3/25/2017,410850.65,307565.9586
3/26/2017,402910.3321,306487.8248
3/27/2017,405681.4031,306510.9346
3/28/2017,400241.4868,304272.3826
3/29/2017,399811.9053,303690.9098
3/30/2017,403475.5606,307486.8461
3/31/2017,404983.0556,306615.102
4/1/2017,399067.5759,306801.7151
4/2/2017,402280.4069,307790.3711
4/3/2017,400947.859,306236.2192
4/4/2017,399406.4949,304454.9252
4/5/2017,390832.432,303192.2508
4/6/2017,395026.9642,302281.6765
4/7/2017,396163.4512,307144.8454
4/8/2017,403183.1136,306603.7194
4/9/2017,396831.1588,303905.2585
4/10/2017,394876.8031,301914.4244
4/11/2017,395082.616,302513.1247
4/12/2017,397985.9987,302339.3209
4/13/2017,397679.6898,299495.1288
4/14/2017,396404.3001,297336.0416
4/15/2017,397329.7388,299192.3448
4/16/2017,391629.3936,297870.217
4/17/2017,396880.0087,298884.8529
4/18/2017,401305.591,298350.2221
4/19/2017,392251.4587,300048.4153
4/20/2017,393104.1009,301885.3363
4/21/2017,388185.8581,302823.7347
4/22/2017,455679.2314,302403.6734
4/23/2017,395808.4299,301999.0851
4/24/2017,396236.5031,303962.1175
4/25/2017,358805.5428,291642.9691
4/26/2017,368784.1825,292971.1604
4/27/2017,376176.1925,298678.6583
4/28/2017,367958.0646,291252.0718
4/29/2017,360217.84,290590.9244
4/30/2017,377238.3723,293547.0214
5/1/2017,386967.8378,297523.5583
5/2/2017,384370.9639,298450.9334
5/3/2017,382832.9079,297686.3569
5/4/2017,389257.5675,298155.4079
5/5/2017,387922.4632,297610.671
5/6/2017,394761.2992,296168.9085
5/7/2017,390707.1906,298595.7674
5/8/2017,391673.4554,297018.7342
5/9/2017,392126.0536,297309.2902
5/10/2017,390814.9073,297445.2144
5/11/2017,387878.9909,290763.1424
5/12/2017,390436.1013,297055.7573
5/13/2017,386356.8258,299884.3395
5/14/2017,391356.9991,297931.0666
5/15/2017,385750.3371,298168.7719
5/16/2017,395300.457,300133.9009
5/17/2017,393973.8719,299524.4108
5/18/2017,397297.7759,306541.2332
5/19/2017,394697.6345,294922.5113
5/20/2017,393751.5712,298047.3492
5/21/2017,391506.3584,299160.5538
5/22/2017,392337.0235,298026.4983
5/23/2017,383718.5126,294957.5743
5/24/2017,383707.5009,297894.9882
5/25/2017,393873.8749,301805.0976
5/26/2017,394158.5602,300484.0172
5/27/2017,394229.9595,299306.4422
5/28/2017,391554.5768,297918.0035
5/29/2017,389100.5853,298017.4977
5/30/2017,389803.5912,296939.6574
5/31/2017,389522.3396,296256.0948
6/1/2017,392010.7382,296334.2719
6/2/2017,394866.0732,298894.0638
6/3/2017,389577.4281,297964.058
6/4/2017,391064.978,298006.5482
6/5/2017,388753.7022,296136.4746
6/6/2017,390743.1396,295448.0634
6/7/2017,392838.1153,296137.9202
6/8/2017,393722.5635,297198.0787
6/9/2017,396151.8836,298144.8421
6/10/2017,402414.8051,301129.3373
6/11/2017,399316.8759,299741.3755
6/12/2017,393023.4937,294043.9446
6/13/2017,404151.1298,297523.1843
6/14/2017,404532.6469,300063.3955
6/15/2017,407102.4046,298992.5202
6/16/2017,405909.5253,300515.6804
6/17/2017,403541.9708,299777.9435
6/18/2017,400635.0006,298201.4135
6/19/2017,401103.7995,297527.6133
6/20/2017,400278.3866,296142.9598
6/21/2017,388897.1074,295698.7329
6/22/2017,411156.0465,296362.7484
6/23/2017,414810.2669,298484.8891
6/24/2017,406687.7185,297749.1809
6/25/2017,405615.6831,297247.0529
6/26/2017,404970.7409,297187.6926
6/27/2017,399990.9561,300312.9389
6/28/2017,399809.8279,299890.7119
6/29/2017,404262.847,301191.3951
6/30/2017,403358.2814,299639.1198
7/1/2017,400060.6192,298090.7745
7/2/2017,461007.1888,294799.2312
7/3/2017,393169.6201,295785.6797
7/4/2017,386098.7975,294502.7636
7/5/2017,366881.4009,281551.4885
7/6/2017,358152.8528,283424.2969
7/7/2017,363301.7853,286373.3226
7/8/2017,360555.1563,286049.1429
7/9/2017,360954.4599,283862.3949
7/10/2017,356872.1437,287565.105
7/11/2017,349904.5317,285568.1049
7/12/2017,385884.2374,294099.0199
7/13/2017,392296.2554,295036.2025
7/14/2017,390913.5964,291922.7415
7/15/2017,392800.6619,291965.7478
7/16/2017,398243.0878,291497.9968
7/17/2017,393289.4187,292152.5942
7/18/2017,393014.6866,293286.1183
7/19/2017,393176.7995,293936.3233
7/20/2017,392273.6925,291263.0708
7/21/2017,397372.3569,294807.0748
7/22/2017,391785.8721,295249.0268
7/23/2017,388791.7485,294209.3827
7/24/2017,389998.5243,292278.9251
7/25/2017,394454.4092,294336.951
7/26/2017,393349.1287,293379.1291
7/27/2017,388996.9236,293128.868
7/28/2017,391145.1013,295250.082
7/29/2017,385811.148,295104.4898
7/30/2017,387859.7033,294602.8595
7/31/2017,391106.4538,294187.6689
8/1/2017,378623.4556,289388.2699
8/2/2017,385051.3027,291111.55
8/3/2017,381716.9979,291848.2792
8/4/2017,379405.1461,295202.0141
8/5/2017,382199.1205,294768.5278
8/6/2017,384334.8945,293667.5294
8/7/2017,379019.8348,292689.5529
8/8/2017,383660.8439,293745.6424
8/9/2017,383352.3491,294092.9044
8/10/2017,384052.9899,294443.3613
8/11/2017,383977.2156,295084.4689
8/12/2017,379491.4056,294813.6693
8/13/2017,378046.7014,294660.9826
8/14/2017,380335.1453,294128.058
8/15/2017,374932.7145,295194.5837
8/16/2017,377363.7185,292515.5245
8/17/2017,377890.3818,294729.3068
8/18/2017,377411.5402,294126.9072
8/19/2017,379243.851,295283.7973
8/20/2017,375154.1452,294784.4862
8/21/2017,376778.5877,293696.1534
8/22/2017,373191.7298,292858.6232
8/23/2017,377785.6658,293047.5088
8/24/2017,375092.4718,289833.9954
8/25/2017,374893.5833,290761.0475
8/26/2017,373254.695,292649.3516
8/27/2017,377157.6682,291786.8512
8/28/2017,370451.5842,292064.086
8/29/2017,368572.7054,291648.2633
8/30/2017,371633.0132,291345.56
8/31/2017,372636.8563,291143.6617
9/1/2017,377750.8873,292174.0244
9/2/2017,372288.482,290829.0621
9/3/2017,375031.2138,291136.8499
9/4/2017,376207.805,290502.7512
9/5/2017,375152.5021,289393.238
9/6/2017,375996.4418,292149.5034
9/7/2017,374392.7748,290779.8608
9/8/2017,379295.8286,292255.3617
9/9/2017,377924.7476,292382.7312
9/10/2017,374737.5783,290985.8806
9/11/2017,377435.6456,290542.6675
9/12/2017,374618.7261,291047.268
9/13/2017,377045.6478,292511.3682
9/14/2017,379625.6182,293702.4607
9/15/2017,381191.2127,293991.5719
9/16/2017,376482.0868,292967.0336
9/17/2017,378961.6146,292725.5983
