well,field,source,target,valueSource,value,latest_date
5053,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5057,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5061,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5065,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5069,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5073,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5077,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5081,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5085,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5089,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5093,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5097,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5101,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5105,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5109,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5113,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5117,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5121,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5125,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5129,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5133,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5137,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5141,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
5145,12,CENTRAL WEST,ALL,5093.37,145.52,6/25/2017
4483,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4487,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4491,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4495,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4499,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4503,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4507,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4511,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4515,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4519,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4523,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4527,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4531,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4535,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4539,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4543,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4547,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4551,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4555,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4559,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4563,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4567,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4571,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4575,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4579,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4583,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4587,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4591,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4595,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4599,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4603,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4607,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4611,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4615,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4619,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4623,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4627,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4631,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4635,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4639,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4643,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4647,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4651,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4655,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4659,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4663,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4667,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4671,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4675,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4679,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4683,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4687,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4691,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4695,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4699,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4703,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4707,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4711,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4715,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4719,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4723,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4727,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4731,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4735,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4739,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4743,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4747,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4751,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4755,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4759,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4763,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4767,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4771,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4775,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4779,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4783,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4787,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4791,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4795,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4799,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4803,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4807,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4811,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4815,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4819,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4823,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4827,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4831,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4835,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4839,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4843,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4847,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4851,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4855,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4859,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4863,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4867,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4871,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4875,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4879,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4883,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4887,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4891,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4895,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4899,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4903,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4907,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4911,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4915,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4919,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4923,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4927,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4931,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4935,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4939,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4943,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4947,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4951,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4955,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4959,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4963,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4967,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4971,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4975,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4979,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4983,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4987,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4991,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4995,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4999,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5003,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5007,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5011,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5015,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5019,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5023,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5027,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5031,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5035,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5039,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5043,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5047,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5051,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5055,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5059,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5063,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5067,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5071,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5075,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5079,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5083,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5087,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5091,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5095,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5099,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5103,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5107,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5111,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5115,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5119,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5123,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5127,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5131,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5135,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5139,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
5143,2,CENTRAL WEST,ALL,4652.69,132.93,6/25/2017
4486,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4490,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4494,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4498,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4502,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4506,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4510,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4514,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4518,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4522,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4526,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4530,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4534,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4538,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4542,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4546,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4550,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4554,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4558,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4562,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4566,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4570,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4574,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4578,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4582,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4586,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4590,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4594,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4598,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4602,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4606,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4610,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4614,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4618,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4622,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4626,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4630,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4634,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4638,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4642,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4646,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4650,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4654,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4658,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4662,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4666,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4670,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4674,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4678,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4682,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4686,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4690,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4694,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4698,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4702,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4706,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4710,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4714,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4718,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4722,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4726,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4730,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4734,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4738,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4742,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4746,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4750,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4754,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4758,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4762,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4766,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4770,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4774,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4778,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4782,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4786,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4790,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4794,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4798,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4802,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4806,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4810,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4814,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4818,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4822,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4826,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4830,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4834,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4838,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4842,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4846,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4850,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4854,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4858,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4862,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4866,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4870,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4874,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4878,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4882,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4886,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4890,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4894,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4898,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4902,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4906,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4910,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4914,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4918,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4922,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4926,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4930,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4934,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4938,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4942,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4946,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4950,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4954,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4958,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4962,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4966,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4970,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4974,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4978,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4982,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4986,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4990,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4994,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
4998,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5002,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5006,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5010,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5014,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5018,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5022,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5026,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5030,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5034,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5038,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5042,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5046,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5050,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5054,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5058,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5062,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5066,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5070,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5074,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5078,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5082,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5086,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5090,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5094,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5098,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5102,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5106,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5110,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5114,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5118,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5122,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5126,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5130,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5134,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5138,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5142,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5146,13,CENTRAL WEST,ALL,5113.56,146.10,6/25/2017
5147,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5150,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5153,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5156,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5159,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5162,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5165,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5168,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5171,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5174,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5177,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5180,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5183,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5186,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5189,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5192,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5195,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5198,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5201,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5204,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5207,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5210,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5213,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5216,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5219,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5222,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5225,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5228,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5231,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5234,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5237,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5240,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5243,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5246,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5249,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5252,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5255,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5258,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5261,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5264,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5267,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5270,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5273,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
5276,1,SOUTH EAST,ALL,4632.304,132.35,6/25/2017
